79,1476.0489501953125,10455.21875,8457.943359375,17679.75,3369.773681640625,6453.22509765625,3822.380859375,0.0,0.0,8762.828125,9609.162109375,14150.65234375,4856.650390625,4392.51806640625,2538.77978515625,930.3260498046875,482.6925354003906,3501.93603515625,7599.52685546875,11187.4443359375,3557.78466796875,2389.64697265625,504.52587890625,1529.658203125,647.5218505859375,16952.443359375,13305.7041015625,13949.4765625,0.0,5823.89111328125,15246.2001953125,1900.451171875,0.0,3640.358642578125,5695.1435546875,14092.791015625,3671.233642578125,4745.8203125,4721.32275390625,5916.9599609375,0.0,3266.601806640625,6475.57421875,12078.5966796875,15.767513275146484,4046.259765625,4635.43603515625,0.0,0.0,1932.5662841796875,4188.06494140625,10534.67578125,2714.408447265625,3805.225341796875,3205.518798828125,0.0,0.0,6903.10302734375,3764.95947265625,10871.8720703125,1693.2095947265625,5505.95849609375,4633.3544921875,0.0,0.0,4726.9365234375,3992.73291015625,6351.85595703125,2374.123046875,2023.8489990234375,4207.59130859375,0.0
78,755.6441040039062,974.5134887695312,195.0283203125,1508.3626708984375,252.6551971435547,552.708984375,437.24114990234375,727.1719970703125,285.6231384277344,383.6683044433594,67.98947143554688,486.6442565917969,0.0,145.2285919189453,129.90475463867188,267.79730224609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.8671875,110.97685241699219,521.832763671875,439.66015625,0.0,199.07371520996094,90.19300842285156,193.81732177734375,0.0,0.0,76.10540008544922,177.11537170410156,5.5113372802734375,82.62447357177734,0.0,197.88796997070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,10028.8994140625,12709.4111328125,16579.861328125,6716.41845703125,1295.7596435546875,6837.037109375,0.0,0.0,5724.59619140625,8668.7548828125,13394.8203125,7332.8876953125,5469.84765625,637.9755859375,1505.147705078125,1019.1492309570312,4718.39501953125,6202.0048828125,7564.216796875,3041.398193359375,2272.4775390625,921.4990844726562,586.72705078125,0.0,5562.22412109375,10262.0712890625,15885.236328125,994.1256713867188,6301.85595703125,3387.7890625,3308.756591796875,193.63497924804688,7532.890625,10128.3251953125,10163.86328125,2721.888671875,4531.25732421875,1625.489990234375,113.54879760742188,0.0,2002.415283203125,4875.19482421875,4697.47412109375,2185.52099609375,777.7169799804688,4416.916015625,0.0,0.0,2034.2930908203125,3630.542236328125,6314.28955078125,706.3477783203125,1459.17724609375,5754.0439453125,760.4354858398438,0.0,3572.9111328125,5725.07373046875,5833.14697265625,557.9698486328125,1456.25439453125,5589.13525390625,318.62738037109375,0.0,838.0191650390625,0.0,3093.2783203125,0.0,914.9309692382812,2701.748291015625,0.0
6,298.1321105957031,152.3154296875,355.92041015625,534.2767944335938,103.9925308227539,92.04096984863281,179.10142517089844,273.5509338378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,947.8125,2942.275634765625,547.4998779296875,2373.900146484375,295.6180114746094,926.70166015625,572.36474609375,904.1043090820312,0.0,189.3667449951172,0.0,435.6771240234375,328.9537353515625,608.7720947265625,61.13543701171875,270.5881652832031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.37142944335938,210.02455139160156,461.3740234375,814.0773315429688,0.0,271.95501708984375,261.7222900390625,409.3174133300781,64.4996566772461,50.255104064941406,0.0,84.17463684082031,0.0,210.6903076171875,0.0,188.96835327148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,13253.201171875,14573.3681640625,16367.806640625,12420.884765625,5146.8154296875,4189.08984375,4263.298828125,0.0,10527.884765625,15529.3017578125,18821.728515625,7005.98486328125,8909.912109375,1458.98095703125,546.7981567382812,0.0,6649.046875,11732.859375,18500.716796875,9787.7646484375,10601.8447265625,2432.703125,0.0,0.0,13140.1357421875,11836.2919921875,24933.51171875,8189.6201171875,7793.53466796875,6538.13232421875,8306.1416015625,0.0,10309.005859375,13473.7421875,18916.7265625,10379.966796875,6161.7060546875,2229.64794921875,0.0,0.0,9930.236328125,11761.201171875,16659.36328125,10380.8701171875,11122.099609375,4621.2060546875,864.756591796875,0.0,8496.734375,16219.978515625,15350.5361328125,10917.1064453125,4710.39111328125,3418.5888671875,869.4954223632812,0.0,8975.0673828125,12477.2998046875,17423.89453125,4956.88720703125,4206.982421875,9578.8642578125,8195.291015625,0.0,10007.3046875,10394.3017578125,13163.361328125,6044.0087890625,2933.836669921875,9807.7138671875,141.32940673828125
1,0.0,7197.89306640625,13903.0771484375,21500.619140625,8281.734375,5270.06982421875,8584.1142578125,10576.9140625,0.0,9793.3330078125,10506.318359375,13738.09375,4892.3037109375,1994.69921875,5386.4892578125,1381.978759765625,1820.59765625,5713.60693359375,8965.919921875,12311.197265625,4986.7724609375,923.0387573242188,125.68255615234375,0.0,3175.30419921875,15400.16796875,10847.2802734375,15942.841796875,7528.6611328125,8205.3720703125,3851.4208984375,0.0,0.0,4156.4150390625,9698.71875,14919.0712890625,3082.16650390625,9146.5224609375,9908.765625,0.0,501.240478515625,2414.134521484375,3467.369873046875,8487.248046875,2976.901611328125,2301.512939453125,6368.7744140625,3175.521240234375,2545.58984375,4359.14990234375,7413.53125,12837.8623046875,0.0,2791.96875,4995.734375,750.479736328125,0.0,7740.57666015625,7979.30419921875,10911.6103515625,1526.274658203125,5849.1337890625,4163.84765625,0.0,0.0,758.2685546875,1731.3564453125,5995.3583984375,1983.262451171875,1691.51953125,4402.90673828125,860.2479248046875
45,0.0,14742.169921875,10119.591796875,24543.251953125,7435.099609375,6971.91796875,9439.12109375,5099.43701171875,0.0,10986.279296875,10489.3017578125,19403.818359375,4977.90673828125,3091.962890625,6806.22265625,1330.7578125,0.0,8486.2451171875,8178.5810546875,14006.841796875,6669.26318359375,2497.90380859375,4308.51953125,1123.958984375,338.7454833984375,8979.576171875,12367.609375,16797.22265625,2420.43505859375,4081.191650390625,8324.064453125,0.0,0.0,11137.1728515625,10006.4296875,14071.1513671875,4394.0712890625,7383.298828125,2285.180908203125,3524.851318359375,0.0,3926.747314453125,6425.04638671875,11310.126953125,2206.185546875,5253.751953125,0.0,0.0,0.0,6341.25830078125,7914.455078125,17822.85546875,3860.130859375,6299.28173828125,6720.01708984375,93.94596862792969,0.0,5394.0771484375,11570.927734375,15108.9609375,6445.22265625,3791.162841796875,7731.5771484375,2136.67578125,0.0,7189.91845703125,6336.9072265625,9348.373046875,1462.98779296875,7756.8271484375,2563.101318359375,3898.216552734375
33,0.0,5567.23876953125,6467.5830078125,13317.0810546875,5761.43896484375,2849.550048828125,2538.820068359375,4126.814453125,0.0,6702.986328125,4679.646484375,8368.4423828125,0.0,3957.55859375,4980.6376953125,0.0,0.0,838.635009765625,1001.4213256835938,5181.17431640625,783.3657836914062,0.0,650.61376953125,143.32945251464844,0.0,3399.703857421875,5023.69091796875,9472.5595703125,3428.114013671875,2091.733642578125,4910.50341796875,617.3648681640625,1764.0032958984375,1537.6727294921875,3867.431884765625,4835.10400390625,1429.1453857421875,1628.0474853515625,1444.3238525390625,0.0,171.6533203125,497.9161682128906,600.3988647460938,3857.68310546875,0.0,1011.691162109375,1463.8028564453125,1012.796630859375,383.3461608886719,568.7164306640625,1207.22802734375,4213.78369140625,1460.4317626953125,887.5900268554688,3262.583251953125,0.0,103.48483276367188,1710.993896484375,2855.498291015625,3571.93798828125,0.0,1654.810546875,3506.068115234375,712.6004638671875,0.0,660.0947875976562,949.1406860351562,2323.65087890625,0.0,552.531494140625,1198.0087890625,1212.6220703125
15,0.0,11561.3232421875,6714.4365234375,21661.998046875,7179.60205078125,7698.6162109375,2396.81103515625,6513.22265625,0.0,6584.75634765625,13274.009765625,15858.8896484375,7718.63134765625,5272.35888671875,0.0,0.0,0.0,7557.86474609375,16176.9287109375,25850.57421875,6489.24951171875,5205.96630859375,3807.396728515625,6957.10595703125,2831.00830078125,13493.1201171875,10405.033203125,20469.552734375,11402.2001953125,7876.5322265625,401.756103515625,373.00146484375,1544.3447265625,9697.619140625,17572.205078125,20325.80859375,6198.6943359375,4731.39013671875,3019.389892578125,1542.587890625,0.0,3650.098388671875,13116.3291015625,14779.2890625,5549.06689453125,4452.70458984375,7625.55859375,3175.755615234375,0.0,13837.9765625,9516.5244140625,20620.267578125,889.6487426757812,11085.2001953125,3449.77783203125,705.1756591796875,0.0,12481.767578125,10144.2861328125,13277.962890625,8042.87060546875,5163.3271484375,187.4668426513672,4789.57568359375,0.0,1830.918701171875,9360.181640625,13114.41796875,3169.616455078125,4529.4912109375,863.68408203125,758.892333984375
93,0.0,6692.9091796875,12296.7822265625,15464.236328125,2374.302734375,1859.0643310546875,5242.94580078125,335.14801025390625,0.0,2655.56103515625,7662.259765625,9311.123046875,525.576171875,2841.832275390625,2111.45849609375,148.9913787841797,0.0,2088.950927734375,2422.31201171875,9700.0771484375,2003.441650390625,385.6966552734375,304.5479431152344,0.0,0.0,4109.11865234375,7106.3662109375,11444.58203125,0.0,7013.89892578125,5424.6279296875,0.0,0.0,2392.156005859375,4369.49755859375,9745.826171875,1305.4224853515625,2965.21142578125,1689.2615966796875,941.4866943359375,1422.836669921875,1632.80126953125,1645.41650390625,6587.23779296875,1012.546630859375,1389.260498046875,3699.828369140625,410.3372497558594,0.0,2927.58203125,2745.487060546875,8307.638671875,0.0,2524.390869140625,4834.9248046875,618.9602661132812,235.48648071289062,1939.29248046875,381.70556640625,5122.1953125,0.0,816.05126953125,3223.2744140625,1389.4129638671875,0.0,867.8762817382812,347.4256286621094,1025.74462890625,0.0,358.923828125,1867.19189453125,784.659912109375
24,185.63504028320312,1144.3018798828125,452.4968566894531,1641.7947998046875,0.0,809.7545166015625,1625.9483642578125,1158.8223876953125,0.0,0.0,129.59774780273438,513.4260864257812,275.9326477050781,156.52110290527344,0.0,204.23057556152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.43006896972656,1299.9921875,699.3088989257812,319.7900085449219,153.35757446289062,0.0,372.0949401855469,0.0,98.93792724609375,16.753849029541016,126.08429718017578,231.9664306640625,79.68799591064453,33.75592803955078,54.867488861083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,6971.95703125,6187.0576171875,14489.796875,12827.5673828125,6604.35546875,4961.5634765625,0.0,438.8492736816406,11347.9521484375,12319.0341796875,16658.927734375,9378.7265625,16716.5234375,0.0,3760.375732421875,0.0,10606.837890625,13685.6376953125,12231.6962890625,9989.7568359375,4658.421875,8122.0869140625,5109.03271484375,0.0,3897.044921875,15032.259765625,16527.701171875,8569.607421875,10215.564453125,8966.8291015625,0.0,0.0,11311.6220703125,13232.42578125,22883.259765625,3465.032958984375,5331.5517578125,992.8297729492188,7130.8095703125,0.0,12591.28515625,14562.5029296875,21050.16015625,11441.0341796875,3682.04296875,1853.15283203125,0.0,1522.13818359375,7993.50244140625,10432.5126953125,19975.404296875,4781.52099609375,5879.53857421875,9092.5625,0.0,0.0,11213.6728515625,10583.4033203125,22049.69921875,5754.5322265625,910.7295532226562,9952.740234375,5181.701171875,0.0,7513.603515625,13418.1201171875,19055.982421875,3802.474365234375,6046.38037109375,1793.1541748046875,1041.7694091796875
26,0.0,7622.6005859375,7851.61376953125,15181.5078125,1949.4923095703125,2306.08203125,7670.63232421875,2513.36279296875,0.0,2465.676513671875,5614.65771484375,5999.166015625,228.99090576171875,1703.9224853515625,4401.91552734375,2136.3583984375,610.120849609375,583.6854248046875,2011.7828369140625,5009.87646484375,2545.390380859375,1468.9622802734375,1263.1602783203125,507.81011962890625,0.0,2970.447509765625,5458.14453125,9391.3525390625,1435.69580078125,3924.173583984375,3488.93115234375,0.0,0.0,4098.783203125,2961.019287109375,7060.4208984375,0.0,3634.680908203125,3211.8955078125,1192.4656982421875,22.18355369567871,840.796142578125,752.367919921875,2993.46337890625,364.2389221191406,171.29815673828125,581.1610107421875,489.01300048828125,1495.513671875,3704.621337890625,2456.994140625,2957.961181640625,0.0,2773.7041015625,4424.9990234375,389.0878601074219,929.7557373046875,1461.0203857421875,1207.5958251953125,2381.779541015625,0.0,1452.3782958984375,2629.06884765625,1159.1785888671875,360.8917541503906,830.6622924804688,423.96002197265625,1761.4652099609375,460.0140380859375,171.9789276123047,143.48208618164062,173.76480102539062
48,1409.1871337890625,1417.9287109375,5292.474609375,8340.1484375,4098.765625,2287.4599609375,1931.633056640625,0.0,0.0,552.2210083007812,707.622314453125,2540.21875,761.805419921875,286.7215881347656,584.42578125,116.62657165527344,0.0,712.5357666015625,0.0,379.05670166015625,322.33941650390625,0.0,0.0,0.0,350.55133056640625,1220.418212890625,437.6389465332031,3008.611083984375,193.0919189453125,2551.80224609375,2432.256103515625,1512.6375732421875,0.0,692.3720703125,575.69921875,1511.11767578125,0.0,742.67236328125,652.7225952148438,333.9144287109375,26.439273834228516,241.72023010253906,2.375997543334961,556.8701782226562,0.0,213.00128173828125,0.0,570.0576782226562,982.5285034179688,1069.180419921875,2059.292724609375,1052.168701171875,0.0,598.7761840820312,987.6392822265625,347.51568603515625,63.410884857177734,372.0621643066406,557.2763671875,641.3248291015625,0.0,0.0,1.1298942565917969,294.8556823730469,0.0,251.99374389648438,131.66033935546875,382.94134521484375,209.20664978027344,0.0,0.0,242.24740600585938
71,0.0,17177.935546875,16958.09765625,16908.46484375,6492.5107421875,9304.5810546875,5000.33251953125,149.02947998046875,0.0,15511.046875,23224.529296875,22020.19140625,9948.9755859375,5404.6611328125,4266.283203125,968.8541259765625,1992.5576171875,13448.068359375,16333.017578125,15063.23046875,17135.466796875,10218.9794921875,1310.7969970703125,854.4583740234375,6169.57958984375,8727.0517578125,15933.78125,20384.681640625,5359.236328125,14912.7705078125,6462.2265625,751.76123046875,0.0,14017.92578125,18853.787109375,20964.54296875,5700.271484375,4357.89013671875,440.2757263183594,4023.481201171875,0.0,9414.4921875,10941.583984375,21188.083984375,12444.126953125,3095.352294921875,6014.52880859375,7978.74267578125,0.0,13095.79296875,8638.0390625,22482.19140625,10620.1064453125,2689.33251953125,4348.1298828125,0.0,0.0,13307.9345703125,15982.1376953125,19441.90625,4531.9248046875,13243.35546875,10990.7138671875,0.0,0.0,4652.3193359375,15229.8515625,14530.0439453125,5027.40771484375,9809.4658203125,6631.80078125,1880.1903076171875
76,853.6771240234375,4876.06884765625,4454.611328125,8291.2666015625,4777.69384765625,4994.27001953125,6540.26220703125,1553.2335205078125,0.0,2667.241943359375,3698.405029296875,5827.0849609375,1935.7164306640625,1441.1885986328125,2237.842529296875,0.0,0.0,1767.0777587890625,2286.964599609375,5425.32861328125,189.4473419189453,796.6036987304688,1915.5010986328125,113.69126892089844,1500.5111083984375,3558.81103515625,6877.751953125,8240.3681640625,943.6099853515625,255.9974365234375,10334.626953125,0.0,0.0,1209.4749755859375,3434.8115234375,4558.78857421875,580.6397094726562,1675.775634765625,2551.88916015625,0.0,75.87960815429688,752.4912719726562,983.6663818359375,2009.55224609375,0.0,581.6746215820312,244.10986328125,0.0,273.7344665527344,2513.791259765625,2003.563720703125,5305.82470703125,0.0,2941.21240234375,3973.148193359375,260.142333984375,1090.5093994140625,1559.542236328125,1199.9300537109375,4391.80419921875,0.0,985.3851928710938,2408.521240234375,1156.833251953125,0.0,776.6072387695312,208.69500732421875,1685.7255859375,0.0,637.4940185546875,1012.7670288085938,617.077392578125
7,0.0,10865.0390625,13432.1337890625,21537.234375,4762.60693359375,5199.7734375,10102.3310546875,6608.6123046875,0.0,10496.9541015625,8206.1181640625,16495.595703125,3674.93115234375,4703.71728515625,7802.9326171875,4288.02978515625,0.0,2433.5419921875,9665.1025390625,19202.376953125,3873.15576171875,2596.38623046875,507.1907653808594,0.0,0.0,1925.7303466796875,11838.486328125,16066.9375,3393.62646484375,7764.3759765625,7466.8271484375,5751.17236328125,0.0,9590.71875,8723.74609375,15486.0625,3399.136962890625,1884.086669921875,3900.376708984375,0.0,557.09814453125,5811.408203125,8681.2666015625,14151.34765625,2016.335205078125,2737.91015625,5732.26416015625,0.0,0.0,8308.5751953125,8907.904296875,12497.9697265625,1929.7518310546875,5993.35400390625,7726.42822265625,2180.627197265625,0.0,6611.34326171875,6758.11328125,10344.8369140625,1107.489013671875,5510.38525390625,5566.03857421875,3004.90185546875,0.0,4443.275390625,6618.63818359375,8214.51953125,4698.9052734375,2268.957763671875,3620.82177734375,0.0
