79,0.0,8343.8603515625,12904.1171875,13856.4755859375,4445.89208984375,5866.97705078125,8270.138671875,0.0,1675.6151123046875,7455.70458984375,8087.80029296875,9002.853515625,5151.6171875,4085.744873046875,0.0,0.0,1568.6739501953125,3449.267822265625,4389.4453125,7903.73974609375,202.88258361816406,2396.954345703125,2402.60107421875,753.7037963867188,0.0,4979.42138671875,5596.99658203125,11981.76171875,0.0,4929.00927734375,7087.009765625,2137.718994140625,0.0,6397.69775390625,3930.62158203125,13505.8154296875,4509.16455078125,945.1099853515625,3011.811279296875,0.0,268.66619873046875,1383.1376953125,5101.76416015625,3610.802001953125,2948.781494140625,881.734619140625,3125.831298828125,172.51795959472656,0.0,3528.602783203125,3441.946533203125,8729.2744140625,0.0,2959.798828125,4967.28662109375,0.0,190.56747436523438,3785.5322265625,4053.27392578125,4781.42529296875,0.0,3554.069580078125,2099.693603515625,0.0,758.2573852539062,581.3870849609375,899.2755126953125,1758.0687255859375,0.0,0.49132347106933594,1789.662109375,470.81549072265625
78,0.0,3286.926513671875,6868.75439453125,17431.966796875,3189.64501953125,5553.48974609375,4694.72998046875,1322.46923828125,0.0,1356.5802001953125,4055.040283203125,8438.951171875,453.80023193359375,2404.252197265625,2020.0830078125,0.0,293.8941345214844,1016.4485473632812,1682.1982421875,2459.44482421875,161.4115753173828,324.1339111328125,0.0,904.6793823242188,0.0,4095.578857421875,5155.572265625,7057.724609375,0.0,3280.673583984375,4813.212890625,0.0,1823.1513671875,3483.79150390625,3508.63427734375,3328.47412109375,1866.99609375,339.66192626953125,1597.2552490234375,0.0,0.0,675.665771484375,762.742431640625,2861.639404296875,710.5452880859375,426.6737060546875,317.1864318847656,736.8729858398438,680.1533813476562,1704.3505859375,1573.0587158203125,2951.085693359375,0.0,997.704345703125,3126.6162109375,0.0,1122.889404296875,1209.4141845703125,1854.1995849609375,4224.8271484375,114.69876098632812,2235.78369140625,2675.445556640625,2091.5986328125,132.2168731689453,416.5472106933594,1152.9407958984375,935.2457275390625,3.2170276641845703,96.93558502197266,549.6018676757812,392.6352233886719
87,0.0,3857.046142578125,3175.26123046875,7352.81591796875,3729.797607421875,2990.25439453125,3185.25,3179.3857421875,0.0,3040.9423828125,1241.2972412109375,4092.572021484375,95.53028869628906,200.4125518798828,1500.9227294921875,1193.4232177734375,0.0,837.848876953125,0.0,1070.177978515625,115.30555725097656,0.0,221.80419921875,0.0,319.7261047363281,1851.177001953125,1151.7930908203125,3702.992919921875,0.0,1996.895263671875,2550.84228515625,672.0171508789062,234.7412872314453,1427.0068359375,0.0,2044.2344970703125,0.0,917.991455078125,1405.0484619140625,220.0014190673828,180.6981201171875,293.80194091796875,265.7818603515625,901.0479736328125,0.0,696.7261352539062,700.8690185546875,1070.2254638671875,443.6943054199219,605.9043579101562,886.4444580078125,1672.3382568359375,0.0,750.4618530273438,1481.83544921875,64.77450561523438,269.9686279296875,1549.3831787109375,510.6746520996094,1441.4359130859375,0.0,214.0430145263672,587.4021606445312,629.8536376953125,65.42404174804688,187.88392639160156,467.8987731933594,497.9300842285156,3.2390170097351074,264.4029541015625,191.17616271972656,340.73016357421875
6,0.0,286.9285888671875,188.32614135742188,287.19525146484375,384.6272277832031,113.24358367919922,0.0,179.0961456298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,9686.1396484375,9353.541015625,20365.537109375,7874.7705078125,3382.141845703125,2450.95361328125,2823.3896484375,0.0,6854.07861328125,6261.8798828125,9228.517578125,5289.6337890625,4641.25244140625,6335.50537109375,1303.7537841796875,298.6545715332031,3762.95849609375,5366.0478515625,5585.6806640625,3854.573486328125,1170.5972900390625,3231.13037109375,0.0,0.0,5980.32470703125,4216.587890625,13030.73828125,2061.797119140625,6112.7236328125,6062.6845703125,294.25262451171875,0.0,7774.55712890625,5152.96240234375,9416.142578125,1209.8870849609375,1599.6663818359375,1838.21044921875,1082.3167724609375,0.0,2849.694091796875,2973.49365234375,7567.68505859375,2117.970947265625,1492.9156494140625,0.0,178.08560180664062,1623.45703125,2186.392333984375,3526.66162109375,7128.57470703125,0.0,2119.6630859375,4891.10107421875,266.8661804199219,431.8963623046875,3858.902099609375,3703.58544921875,5048.3935546875,464.9383239746094,2776.151611328125,2669.041015625,2754.43359375,0.0,897.7652587890625,345.015625,2393.499267578125,0.0,472.10760498046875,1491.986083984375,259.4062805175781
69,0.0,12490.0625,14852.1279296875,23058.91015625,5387.033203125,8419.5009765625,423.6627502441406,0.0,0.0,15885.0146484375,21450.69921875,22251.78515625,5833.611328125,7000.12109375,8066.16259765625,408.8368835449219,1853.8681640625,6655.0322265625,19871.333984375,15123.9521484375,10240.546875,6580.27587890625,6364.04052734375,3612.711669921875,0.0,16372.6474609375,12322.3916015625,23963.265625,8315.3330078125,5708.451171875,4532.87109375,4212.6884765625,0.0,14580.2666015625,15078.376953125,22541.15625,10173.39453125,7926.5185546875,9468.84765625,0.0,0.0,12170.4052734375,14405.6240234375,18193.642578125,6848.2998046875,3326.175048828125,4570.32275390625,0.0,1230.5653076171875,13641.869140625,14001.990234375,16178.939453125,1905.2894287109375,8067.01416015625,8098.66650390625,836.7799072265625,0.0,10738.0849609375,13520.2763671875,13922.0,4099.27587890625,7233.0556640625,4965.06689453125,2548.22412109375,0.0,6749.7294921875,14387.0380859375,13204.212890625,2959.55908203125,3816.221435546875,4825.55029296875,1204.1070556640625
1,0.0,5531.9091796875,9790.849609375,18507.291015625,4617.595703125,11339.9990234375,0.0,2221.372802734375,0.0,7359.04541015625,11455.857421875,16994.671875,2904.2958984375,5564.61181640625,971.1897583007812,0.0,0.0,9189.6923828125,7063.62158203125,13827.310546875,7054.00390625,5903.68408203125,3479.728515625,0.0,0.0,9907.3603515625,11544.76171875,18246.720703125,6004.70947265625,1747.1361083984375,7416.517578125,5873.56396484375,0.0,9384.40625,13869.4501953125,18024.658203125,10033.5087890625,5652.27490234375,9813.7412109375,0.0,0.0,6900.0078125,12850.67578125,15544.9638671875,4482.55078125,1898.2596435546875,8870.58203125,0.0,0.0,5701.45361328125,9778.3017578125,17018.06640625,5938.8486328125,8473.736328125,3548.587158203125,254.11424255371094,0.0,6953.5595703125,10168.47265625,15479.6328125,2123.328125,5044.09521484375,4050.539794921875,245.0130615234375,0.0,5723.28662109375,6481.98046875,13521.572265625,4033.827392578125,2885.818603515625,4166.04638671875,0.0
45,968.8964233398438,1796.4796142578125,2844.11083984375,6495.2666015625,706.2654418945312,2123.270751953125,1323.6885986328125,519.9859008789062,681.9476318359375,1300.3392333984375,679.1658325195312,2397.11767578125,138.0523223876953,652.6058349609375,1057.410400390625,435.39434814453125,0.0,86.30304718017578,108.25110626220703,521.7926635742188,61.63953399658203,184.54786682128906,0.0,91.13057708740234,394.8138122558594,1985.5306396484375,1496.7664794921875,2961.298095703125,12.352683067321777,546.2240600585938,1845.7989501953125,543.548095703125,97.72846984863281,354.82781982421875,627.0606689453125,1243.0740966796875,280.9678955078125,343.5113525390625,179.52072143554688,233.81280517578125,80.26252746582031,437.69354248046875,78.65184020996094,293.5121765136719,0.0,180.04859924316406,196.5257568359375,224.15231323242188,195.59039306640625,349.9784851074219,528.3121337890625,337.655517578125,0.0,351.868408203125,286.42950439453125,88.88009643554688,0.0,72.4475326538086,221.51910400390625,308.5002746582031,95.2257080078125,141.14154052734375,27.169626235961914,177.03494262695312,0.0,0.0,29.182798385620117,67.9153060913086,2.1133360862731934,31.682554244995117,0.0,75.88062286376953
33,0.0,5671.39599609375,9919.8408203125,13199.5185546875,3557.87109375,4465.32666015625,0.0,0.0,0.0,4154.353515625,8489.94921875,9713.498046875,2945.5927734375,4214.23193359375,4820.4423828125,3095.43310546875,0.0,4248.85888671875,2357.10986328125,7072.12451171875,2002.6761474609375,607.908447265625,557.5415649414062,0.0,0.0,5798.27734375,5752.55224609375,9544.94921875,1014.3336181640625,2699.905029296875,5592.69091796875,0.0,0.0,1942.895751953125,3227.511474609375,7867.7265625,1522.7001953125,1703.503662109375,5729.7900390625,0.0,406.07904052734375,1983.8939208984375,3190.9296875,4563.48876953125,1617.0673828125,2067.062255859375,0.0,556.209716796875,0.0,5465.91015625,5382.6708984375,8514.5390625,0.0,2350.755126953125,3495.149169921875,0.0,1224.4810791015625,4415.87451171875,3640.4990234375,5316.734375,0.0,3086.946044921875,2633.372802734375,1922.04052734375,0.0,2064.816162109375,270.4188232421875,1605.1451416015625,0.0,752.2547607421875,616.8909912109375,95.1614990234375
15,146.37808227539062,1064.33056640625,660.189697265625,1804.9156494140625,0.0,412.0230407714844,1318.9739990234375,673.516357421875,152.93826293945312,33.05185317993164,58.33773422241211,154.34390258789062,154.49929809570312,248.13926696777344,0.0,113.74716186523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.31219482421875,959.653076171875,534.3319702148438,379.305419921875,253.45138549804688,0.0,500.3381042480469,0.0,38.283851623535156,0.12092018127441406,41.959251403808594,84.96231842041016,45.38752746582031,9.970844268798828,23.00414276123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,10266.9580078125,9640.357421875,15439.7734375,4675.80810546875,5769.2587890625,9329.583984375,0.0,0.0,1323.208984375,8941.9169921875,11985.93359375,3198.89990234375,4897.61279296875,5926.892578125,1742.70068359375,0.0,6284.8037109375,5291.18408203125,6142.51708984375,2565.369384765625,552.5594482421875,2106.1865234375,0.0,0.0,8468.1806640625,6044.64892578125,12302.3369140625,0.0,2334.103271484375,4461.7978515625,1526.9530029296875,1665.93896484375,8208.001953125,8532.4140625,9698.9375,3117.350830078125,0.0,4307.24853515625,211.3621826171875,0.0,2573.548583984375,3228.92041015625,3381.58935546875,2445.4208984375,1471.5303955078125,1289.070068359375,0.0,1959.6746826171875,3178.170654296875,3261.60498046875,8517.9296875,999.2237548828125,3919.818115234375,4966.033203125,0.0,0.0,5453.13623046875,2809.10693359375,6576.10546875,123.30480194091797,3812.671630859375,2592.529541015625,716.3320922851562,201.31642150878906,810.787841796875,705.8251953125,2593.038818359375,0.0,1559.107666015625,2267.548583984375,0.0
24,0.0,1905.7901611328125,1200.3599853515625,1600.79638671875,0.0,503.00927734375,1994.7611083984375,901.15380859375,193.1548614501953,598.1135864257812,0.0,351.586181640625,0.0,467.5966491699219,67.62692260742188,370.48785400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.23046875,605.49609375,816.679931640625,455.6663513183594,39.44941711425781,299.7276916503906,4.077680587768555,334.8851318359375,0.0,132.48037719726562,115.59857177734375,398.6524963378906,152.30563354492188,0.0,0.0,259.0433654785156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,496.5305480957031,679.8882446289062,540.0728759765625,1331.8223876953125,0.0,351.72607421875,296.26568603515625,447.79541015625,0.0,37.50104522705078,115.48506164550781,130.59722900390625,361.51739501953125,0.0,0.0,23.00373077392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.25689697265625,420.8092041015625,230.6326904296875,190.829345703125,16.13319969177246,25.999357223510742,108.1679916381836,0.0,41.098690032958984,0.12981414794921875,45.0443115234375,91.20917510986328,48.72465896606445,10.703956604003906,24.695528030395508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,3740.502685546875,14634.087890625,11015.779296875,8853.4384765625,3655.53466796875,2100.308349609375,1564.3975830078125,0.0,2594.49365234375,6765.62158203125,17414.017578125,8087.26220703125,873.5299072265625,3836.1240234375,3289.030517578125,0.0,4048.581298828125,5642.7216796875,5845.7939453125,5533.228515625,8.061662673950195,705.4390869140625,0.0,0.0,7577.3671875,10178.76953125,13688.2021484375,7624.84912109375,4709.48681640625,3490.16552734375,0.0,0.0,3153.998046875,5340.0517578125,8679.3173828125,7470.27490234375,3318.7607421875,4564.6162109375,1403.589599609375,42.4511604309082,3716.470458984375,3276.674072265625,6011.2705078125,0.0,11.683286666870117,1269.0655517578125,0.0,751.581787109375,3203.6484375,5779.11328125,8619.4658203125,0.0,3993.612060546875,5354.923828125,96.3736801147461,0.0,2532.802978515625,2249.517578125,5462.21142578125,806.9964599609375,212.7762908935547,3259.754638671875,0.0,0.0,2791.685302734375,1813.2086181640625,3345.024169921875,1178.0216064453125,672.1690673828125,3093.15673828125,1033.330810546875
48,0.0,7480.11328125,16643.6796875,19862.87890625,9419.150390625,4030.148193359375,1237.9547119140625,4585.8916015625,0.0,16667.830078125,13894.33203125,18259.25,6271.9248046875,7276.8388671875,2916.403564453125,2983.350341796875,0.0,6302.8779296875,9524.3759765625,19626.412109375,9958.0361328125,0.0,2410.1982421875,0.0,1814.451171875,9781.9384765625,16428.22265625,18601.5078125,4902.88525390625,9349.38671875,6321.09375,820.55322265625,0.0,8886.7255859375,13761.5185546875,15732.6806640625,7232.12255859375,7628.5556640625,6104.84423828125,2286.675537109375,0.0,13107.4794921875,16634.4921875,20946.37109375,4853.91162109375,12017.3193359375,1380.9537353515625,5500.2978515625,1098.3377685546875,10992.6337890625,9547.37109375,15619.755859375,6863.10595703125,11591.5498046875,6873.150390625,0.0,0.0,12697.099609375,8563.2412109375,17308.98828125,4633.0361328125,6441.689453125,3420.413818359375,7155.17138671875,0.0,11424.58984375,11739.20703125,16593.1015625,6715.28271484375,9041.646484375,10466.2822265625,0.0
71,0.0,8607.9765625,14316.97265625,16143.0322265625,8112.00634765625,5385.85595703125,3610.639404296875,6402.40234375,0.0,4972.79833984375,7686.59326171875,16689.68359375,5418.576171875,5620.68212890625,5254.23681640625,1993.760498046875,0.0,5915.20751953125,7039.3544921875,8919.9140625,5604.6533203125,2624.005615234375,1718.715576171875,267.9389343261719,0.0,8934.224609375,13599.607421875,17850.015625,8883.984375,2566.797119140625,0.0,6524.880859375,0.0,5861.92333984375,8915.3125,13917.6337890625,1291.6011962890625,2504.409423828125,9579.056640625,2649.55859375,0.0,1108.05322265625,5181.39111328125,5523.32080078125,987.095703125,2528.5048828125,336.48388671875,0.0,1897.6435546875,4883.37548828125,6736.587890625,12838.263671875,248.49691772460938,3596.010498046875,6114.3671875,792.0000610351562,0.0,5971.57373046875,5249.23291015625,8103.1396484375,3308.53173828125,6158.9990234375,2897.48583984375,0.0,727.5885009765625,2204.576171875,5381.27392578125,9030.373046875,18.62109375,2620.7509765625,4245.2685546875,0.0
76,532.3504028320312,1838.72705078125,0.0,2782.613525390625,0.0,1301.3763427734375,1997.421875,513.6384887695312,495.6846618652344,1185.2930908203125,193.59193420410156,2035.25634765625,0.0,452.92193603515625,1884.330078125,947.9197387695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.7562561035156,1029.8646240234375,808.8008422851562,2643.51953125,123.44084167480469,1349.736328125,888.1290893554688,1033.3173828125,0.0,193.64402770996094,368.7900390625,874.6165771484375,477.7060852050781,200.5962371826172,202.62733459472656,388.9059753417969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,1386.9674072265625,9085.865234375,15539.904296875,3808.978271484375,0.0,7214.29736328125,952.29345703125,0.0,1923.05712890625,8036.3603515625,9128.875,4361.556640625,2439.18115234375,4963.6884765625,1021.7763061523438,320.6091003417969,2630.073486328125,926.5501098632812,5803.1376953125,1573.0858154296875,710.6890869140625,3458.899169921875,0.0,110.383544921875,6171.89990234375,10871.2861328125,10184.609375,1776.853271484375,4602.37548828125,4584.17041015625,0.0,0.0,2605.270751953125,4070.134033203125,6296.10400390625,1368.0938720703125,3110.430908203125,2644.826904296875,0.0,0.0,2233.2470703125,0.0,5624.73681640625,61.448585510253906,371.1521301269531,2632.59375,446.6540222167969,822.2529296875,2313.3017578125,4327.70654296875,5583.2001953125,57.414737701416016,1649.709716796875,3148.2490234375,34.06980895996094,0.0,1120.8955078125,1605.2333984375,1140.3165283203125,0.0,872.8383178710938,2288.435302734375,0.0,1042.5675048828125,735.5956420898438,282.1077575683594,2758.09130859375,0.0,854.2635498046875,1393.962158203125,653.4296875
