79,0.0,3.129479387099955e+16,3.4997781529624576e+17,0.0,1.3953517239035494e+17,0.0,1.7101544442403226e+17,5.035510023942308e+17,0.0,0.0,0.0,0.0,6.606248970761011e+16,1.4230960100448666e+17,4.748378403504128e+16,4.749577558373171e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8820415422005248.0,0.0,1.381173435564032e+16,5167737936543744.0,0.0,4.693915211713741e+16,1.7152828069904384e+17,0.0,0.0,0.0,0.0,3.673527189451571e+16,0.0,0.0,2.818551672156979e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,1.9340280339963576e+18,0.0,2.329600981588771e+18,0.0,0.0,3.916064044196299e+18,0.0,0.0,8.040334084129423e+17,6.074586651500216e+17,6.077661848084152e+17,3.056674279773962e+17,0.0,1.2082394464287457e+18,0.0,1.1021210781063578e+17,1.1763459126418473e+18,2.334268511527895e+17,6.99252424187052e+17,2.106982321147085e+16,0.0,1.08281410059921e+18,0.0,0.0,7.142426159643361e+17,2.5624743832557978e+17,1.750046615881646e+18,7.823750222105805e+17,0.0,1.759949779674071e+18,0.0,0.0,1.0243588397864059e+18,0.0,1.0277302860345508e+18,0.0,0.0,1.6508853730242724e+18,0.0,0.0,5.17945602466644e+17,4.856992972459213e+17,1.0312621922608742e+18,4.542082534342656e+17,1.1426210735194112e+17,1.9011728398520156e+18,0.0,0.0,4.9499934455077274e+17,3.866896495542272e+17,1.0795202386403e+18,0.0,0.0,1.8326567727671542e+18,0.0,0.0,1.2780588471093821e+18,0.0,1.4711805053857956e+18,6.148770529227571e+16,0.0,9.843209484946637e+17,0.0,0.0,3.313040877672202e+17,2.2531477891710976e+16,6.40444426300162e+17,0.0,0.0,8.534856618590863e+17
87,8.146384729407488e+17,0.0,2.333183190472065e+18,6.09111987040813e+17,2.446879564731777e+18,0.0,0.0,3.2900010238290166e+18,9.601204914088837e+17,0.0,1.4702713467085783e+18,0.0,3.043153516567724e+18,2.0807927702172467e+17,0.0,2.563452261409751e+18,0.0,0.0,2.0574787256618844e+18,8.079063694023066e+17,2.289946132660355e+18,0.0,0.0,2.412902456410243e+18,1.244362938886652e+18,0.0,2.832184997866111e+18,3.180279658981622e+17,4.387339329433764e+17,0.0,0.0,3.859276467644924e+18,0.0,0.0,2.8218748773324554e+18,0.0,2.6263960035650437e+18,0.0,0.0,2.9380698917662884e+18,0.0,0.0,1.7932374942049894e+18,7.682896597834793e+17,1.6617372779125146e+18,5599035331182592.0,0.0,2.775391923756597e+18,0.0,9.695720308001997e+17,8.350175086447165e+17,3.0089424871473807e+18,6.676615996951757e+17,3.414594863990047e+17,0.0,1.7723796211871252e+18,0.0,0.0,1.6785886679977165e+18,1.775867959265198e+17,1.894362739707478e+18,0.0,0.0,2.872901562710098e+18,6.344839737659884e+17,0.0,1.7326577020494152e+18,0.0,1.2625135393990246e+18,0.0,0.0,2.7909596340163707e+18
6,7.898298828455936e+16,1.3069598366629888e+17,2.2664809052561736e+18,0.0,3.206024998623904e+18,7.57143635534807e+17,0.0,3.863039821068894e+18,0.0,0.0,1.0188159955123569e+18,5.383824312505467e+17,2.3844754079078154e+18,0.0,0.0,3.5698171123712655e+18,2.6965033044934656e+17,0.0,1.7097665571538862e+18,0.0,3.358939578256851e+18,0.0,0.0,2.335736256471761e+18,1.1362335294373233e+18,0.0,2.751175180154831e+18,0.0,7.938317959330529e+17,0.0,0.0,2.578453173425406e+18,0.0,0.0,1.232859710797906e+18,1.4700541931620925e+18,8.345018376912896e+17,0.0,0.0,2.841622930801033e+18,0.0,0.0,1.6446909993912893e+18,0.0,2.2447821807209677e+18,0.0,0.0,2.588795454674174e+18,5.282402954777723e+17,0.0,1.100740263300563e+18,1.7216739330752512e+16,1.9812659397436375e+18,0.0,0.0,2.9345929611213537e+18,0.0,0.0,1.1571248001208812e+18,0.0,5.550279721431859e+17,9.238643016414003e+16,0.0,3.169208951279452e+18,0.0,0.0,1.566419377950032e+18,0.0,1.342526100063912e+18,0.0,0.0,3.101752263647953e+18
68,3.1645861920794214e+17,0.0,1.4856940588724388e+18,0.0,1.769872184919982e+18,0.0,0.0,2.2111159593121874e+18,0.0,0.0,1.2584138728559084e+18,1.070177276022227e+18,9.710066185965404e+17,1.8175662505538355e+17,0.0,1.814323790763524e+18,0.0,5.435491136988774e+16,3.388384568368169e+17,0.0,7.619539301868503e+17,5.3648797271588864e+17,0.0,9.839274607708733e+17,0.0,2.897701734669353e+17,1.1760038270866555e+18,1.378040171022254e+17,1.0674511056606331e+18,1.147733458991186e+17,0.0,8.465544779965399e+17,0.0,1.1803326043652096e+17,6.143179684399022e+17,0.0,6.646832975734374e+17,4.477528316890317e+16,0.0,1.018284175481897e+18,0.0,0.0,2.060572923181138e+17,0.0,1.2149521023552717e+17,7.125334423188275e+16,6.415524076034458e+16,7.128353785197363e+17,0.0,1.791405089357824e+17,5.184672176548086e+17,8.347036152548557e+16,3.220345862697779e+17,0.0,0.0,6.187030956893798e+17,0.0,0.0,1.8239133532238643e+17,6689057228718080.0,4.406834443688346e+16,0.0,0.0,6.56100234929111e+17,0.0,9.310601757484646e+16,7.180764412116992e+16,0.0,5.864146052998758e+16,0.0,1.2955140065171866e+17,2.153729733039227e+17
69,0.0,0.0,9.006201447938785e+17,4.198630148758569e+17,8.511048068680909e+17,0.0,0.0,2.071632463968338e+18,0.0,0.0,8.526987551309824e+17,0.0,6.840678937295585e+17,2.72857124831232e+17,0.0,8.607500664643256e+17,1.2687969047543808e+17,0.0,7.621388542987469e+16,1.2171949128024064e+16,4.003731061216379e+17,3.4849508950645146e+17,0.0,2.4260201798854246e+17,0.0,0.0,2.892179093921464e+17,0.0,5.755073382831882e+17,1.1869424731344077e+17,0.0,8.284240810103276e+17,0.0,0.0,4.327777753764987e+17,0.0,4.861219907473244e+17,0.0,0.0,6.337486753649132e+17,0.0,1.1047416953516851e+17,7.885349502058496e+16,4.41132912696361e+16,3.133814641189192e+17,0.0,3.5337330906628096e+16,3.3000879435022336e+17,7.36086613473362e+16,1.4858453104407347e+17,1.9136965521702912e+17,1.6427258628748083e+17,4.8873930945776845e+17,1.058546229706752e+17,0.0,3.979150104387912e+17,0.0,8.978219392407962e+16,2.0748361659737702e+17,6821463554260992.0,9.362815674902118e+16,5.244118131697254e+16,1.007364135232471e+17,4.007503073294418e+17,0.0,2.2270882898509824e+16,5846703546564608.0,0.0,3.4860578799353856e+16,0.0,7.28686384822354e+16,8.521146395787264e+16
1,5.2304503431705395e+17,0.0,2.0833198602547364e+18,1.8066493026808627e+17,1.0867547502731592e+18,0.0,1.7652534629892096e+16,3.792107302304088e+18,0.0,4.433674467415163e+17,1.4500404701964534e+18,0.0,1.5977983402951311e+18,2.2323003185640243e+17,0.0,1.8593151193773507e+18,0.0,1.2248618803973325e+17,9.909461245273047e+17,0.0,4.9121877689788006e+17,1.644317577754706e+17,0.0,1.7192222197138063e+18,0.0,0.0,9.186769432205066e+17,9.696938704324526e+17,1.0478977344696484e+18,1.7935101387289395e+17,0.0,1.418679237476352e+18,0.0,3.549629194122035e+16,1.2123901028236e+18,0.0,8.993114510789181e+17,0.0,0.0,1.2580484226786263e+18,0.0,0.0,7.611273723206697e+17,1.1673497772228608e+17,3.98706109054976e+17,4.888072214806528e+16,2.7861805036470272e+17,8.236388002478162e+17,0.0,0.0,1.726759303202734e+17,2.6815224585650176e+17,4.771842668835635e+17,0.0,1.7312817319667302e+17,1.186967607283024e+18,0.0,3.101025486461993e+17,9.836391825659658e+17,1.8347291116673434e+17,4.9848379997841e+17,1.0553148681119334e+17,0.0,3.67611851501994e+17,0.0,7.03828144905257e+16,4.149210880661258e+17,3.181644986135347e+16,5.927840332099092e+17,7.540723903207834e+16,0.0,5.674545151213568e+17
45,8.691363165272801e+17,0.0,1.7437071067137966e+18,7.100797275026227e+17,2.6903801585981194e+18,4.3485722674253005e+17,0.0,3.644006934333358e+18,0.0,0.0,2.456588527282946e+18,0.0,2.4112268006895124e+18,0.0,0.0,2.516969032955986e+18,8.905283116780749e+16,0.0,2.2069031805103636e+18,0.0,1.848659064997806e+18,0.0,0.0,2.454748219695956e+18,0.0,0.0,1.528183998533075e+18,2.1775080463794176e+17,1.6224201164927795e+18,0.0,0.0,4.197322417116283e+18,1.0678506406983762e+18,0.0,1.4791565001726362e+18,0.0,1.2094012179024445e+18,0.0,0.0,2.3918586284883313e+18,0.0,0.0,1.5303525103409562e+18,0.0,2.0115015474348032e+18,5.981247735028777e+17,0.0,1.8201021366843474e+18,0.0,1.0550798475014963e+17,6.569914578229002e+17,1.250799892272513e+18,1.6323833411078717e+18,0.0,0.0,1.4627058820757586e+18,0.0,0.0,6.774421679411036e+17,1.3975149271318528e+16,1.0807594569642803e+18,0.0,0.0,1.541880477441327e+18,0.0,4.899166115332096e+17,1.0348914052662559e+18,0.0,8.108973159077642e+17,3.0117935895176806e+17,0.0,8.492516487389512e+17
33,0.0,1.0017276778512384e+17,3.067535221273395e+16,0.0,4.932591268816486e+16,0.0,6.032286721192755e+16,9.834571446720922e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,2.5260163643851407e+18,0.0,2.1160406391025828e+18,0.0,0.0,4.104206701505282e+18,0.0,0.0,9.427668993876951e+17,0.0,1.880444709206229e+18,0.0,0.0,4.0181424288411156e+18,0.0,0.0,9.554775974021693e+17,0.0,1.6980651420942336e+18,0.0,0.0,2.816932847443509e+18,0.0,0.0,1.4581130845675848e+18,1.986491265675428e+17,1.9741243368433254e+18,0.0,0.0,3.690216384391807e+18,0.0,0.0,1.8486286909890888e+18,0.0,3.167035766547153e+18,2.1710911934405018e+17,0.0,2.400445539423355e+18,0.0,0.0,9.030638781060874e+17,0.0,1.0276353157177016e+18,2.1135130336690176e+17,0.0,1.9040831096917852e+18,0.0,0.0,9.682036198599557e+17,1.0815469821676749e+18,1.1055952943319613e+18,1.7890159064252416e+16,0.0,1.295902546438652e+18,6.107746547804406e+17,0.0,1.0678672020922696e+18,0.0,1.1195258317779763e+18,2.0771336298797466e+17,0.0,1.228151602007769e+18,0.0,0.0,9.654360631934976e+16,1.8423255344244326e+17,2.854583656041677e+16,4.652875854307656e+17,0.0,1.3176469007064105e+18
93,0.0,2.3558546306105344e+16,7.772117843260211e+16,1.6965933427012403e+17,1.485169626185728e+17,0.0,3.245518880768e+16,2.894832696515625e+17,0.0,3.364343660727501e+16,0.0,6.239423544950784e+16,7474287308963840.0,763993614450688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.334806741136179e+16,2.0563805197041664e+16,0.0,8.427653547687936e+16,0.0,4.686962518654976e+16,8.66669682449449e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5354376012955648e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,5.23924806828032e+16,0.0,0.0,1.466845148217344e+16,0.0,5.482049011974144e+16,2.4160903872957645e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1.8747621582359757e+18,0.0,3.4491272944030843e+18,6.91574603209769e+17,5.309397614507065e+18,0.0,0.0,2.8136142464729743e+18,0.0,0.0,1.0415193987974431e+18,0.0,2.582896299913249e+18,0.0,0.0,3.531743223724638e+18,0.0,0.0,1.5978588134346588e+18,0.0,3.9851675253682995e+18,0.0,0.0,4.5462125748944896e+18,0.0,0.0,1.6573843113781494e+18,3.6175117964804096e+17,2.1718064944738468e+18,0.0,0.0,3.9447552503672996e+18,2.5015439156104397e+17,0.0,1.7038172371749437e+18,0.0,3.96321055303952e+18,0.0,0.0,3.506700746890412e+18,2.062359457777582e+18,0.0,2.826383974517965e+18,0.0,3.508649631250645e+18,0.0,0.0,3.582243243032576e+18,0.0,0.0,1.7279431336284652e+18,2.178505337785549e+16,2.579616456727593e+18,0.0,0.0,3.451343360088867e+18,1.5275906745709363e+18,0.0,5.241355093336392e+17,6.853033324823183e+17,3.518241220935549e+18,0.0,0.0,2.665928119508009e+18,6.676855140730798e+17,0.0,1.9206564607741133e+18,8.32247770134872e+17,3.6961045440364544e+18,2.990190247616184e+17,0.0,2.7298339343376056e+18
26,0.0,0.0,1.6203083669726822e+18,1.5946088288616448e+17,4.8163639562285875e+17,3.137718594662564e+17,0.0,3.0148086565594726e+18,0.0,0.0,2.5265336846060093e+18,0.0,1.0646805425170678e+18,0.0,0.0,3.102531817392046e+18,0.0,0.0,1.848386798430978e+18,0.0,1.157189396429013e+18,0.0,0.0,2.827580518046892e+18,4.5007106605685146e+17,0.0,3.728051953893114e+18,0.0,2.1568255111064453e+18,0.0,0.0,2.9481810006953165e+18,1.8990180719394816e+17,0.0,5.805622742724116e+17,0.0,2.1912072397070008e+18,1.7109740957990912e+16,0.0,4.03476154709495e+18,3.6411351474005606e+17,6.314726862954168e+17,5.311318392601313e+17,0.0,1.0455352275789414e+18,8.119180750152008e+17,0.0,3.0951315543812997e+18,0.0,0.0,1.8133551210194534e+17,0.0,1.3444260561567089e+18,0.0,0.0,3.4129118552853053e+18,1.7307012585467412e+18,0.0,1.188932572000813e+18,0.0,1.9339975225486868e+18,0.0,0.0,2.64824357448686e+18,1.1337783371523686e+17,1.9719016053682995e+17,2.1052354290987827e+17,0.0,1.6874409735518945e+18,0.0,0.0,2.1354427587252716e+18
48,0.0,0.0,6.39685144801706e+17,0.0,4.073970612777779e+17,0.0,0.0,1.5024492416902103e+18,0.0,0.0,5.531644373730591e+17,0.0,5.182636018452398e+17,0.0,2.989381848871731e+16,7.785643210671391e+17,0.0,0.0,0.0,1.6236117122193818e+17,0.0,3.241757820856566e+17,0.0,2.045208794371195e+17,0.0,1.0527391762245222e+17,9.84669150083285e+17,0.0,5.979001295334277e+17,0.0,0.0,4.899827883893064e+17,0.0,2.0044560830824448e+17,5.0027933682630656e+17,0.0,3.556266937228984e+17,1663221790408704.0,2.241385720583291e+17,5.175594677268644e+17,0.0,5.026233152280986e+16,0.0,0.0,3.556106434301133e+16,0.0,3.78485403025408e+16,1.3737594630176768e+17,0.0,0.0,1.818100544485458e+17,1.1628657239916544e+16,0.0,0.0,0.0,3.166793461672182e+17,0.0,4.955293606949683e+16,8.995040202326016e+16,5.254762778643661e+16,0.0,3970725719310336.0,0.0,2.7127125110685696e+17,0.0,1.1279290641416192e+16,0.0,0.0,6.24243431702528e+16,0.0,2.3128639407128576e+16,4.761606902775808e+16
71,0.0,3.377306516271923e+16,3.730086325282406e+16,0.0,7.38833245059154e+16,0.0,9.699649344084378e+16,6.008998979017114e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,4.229951369563341e+16,3.7545040733536256e+17,0.0,2.1725217611474534e+17,0.0,2.582995565197394e+17,2.087797690078331e+17,0.0,2.895229723292467e+16,0.0,3.331769125516083e+16,4.829525797607834e+16,0.0,0.0,2.8027092557889536e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12893226277929e+16,1.21847148445696e+16,0.0,4.254050431061197e+16,0.0,2.350497303153869e+16,7.015809321166438e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258341345394688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
